distance buffer
0.	9999
1.	5368
2.	5368
3.	5368
4.	5368
5.	5368
6.	5368
7.	5368
8.	5368
9.	5368
10.	5368
11.	5368
12.	5368
13.	5368
14.	5368
15.	5368
16.	5368
17.	5709
18.	5709
19.	5709
20.	5709
21.	5709
22.	5709
23.	5709
24.	5709
25.	5709
26.	5709
27.	5709
28.	5709
29.	5709
30.	5709
31.	5709
32.	5709
33.	5709
34.	5709
35.	5709
36.	5709
37.	5709
38.	5709
39.	5709
40.	5709
41.	5709
42.	5709
43.	5651
44.	5651
45.	5651
46.	5651
47.	5651
48.	5651
49.	5651
50.	5651
51.	5651
52.	5651
53.	5651
54.	5651
55.	5651
56.	5651
57.	5651
58.	5651
59.	5651
60.	5651
61.	5651
62.	5651
63.	5651
64.	5651
65.	5651
66.	5651
67.	5651
68.	5559
69.	5559
70.	5559
71.	5559
72.	5559
73.	5559
74.	5559
75.	5559
76.	5559
77.	5559
78.	5559
79.	5559
80.	5559
81.	5559
82.	5559
83.	5559
84.	5559
85.	5559
86.	5559
87.	5559
88.	5559
89.	5559
90.	5559
91.	5559
92.	5559
93.	5649
94.	5649
95.	5649
96.	5649
97.	5649
98.	5649
99.	5649
100.	5649
101.	5649
102.	5649
103.	5649
104.	5649
105.	5649
106.	5649
107.	5649
108.	5649
109.	5649
110.	5649
111.	5649
112.	5649
113.	5649
114.	5649
115.	5649
116.	5649
117.	5649
118.	5649
119.	5437
120.	5437
121.	5437
122.	5437
123.	5437
124.	5437
125.	5437
126.	5437
127.	5437
128.	12294
129.	12294
130.	12294
131.	12294
132.	12294
133.	12294
134.	12294
135.	12294
136.	12294
137.	12294
138.	12294
139.	12294
140.	12294
141.	12294
142.	12294
143.	12294
144.	12294
145.	12294
146.	12294
147.	12294
148.	12294
149.	12294
150.	12294
151.	8982
152.	8982
153.	8982
154.	8982
155.	8982
156.	8982
157.	8982
158.	8982
159.	8982
160.	8982
161.	8982
162.	8982
163.	8982
164.	8982
165.	8982
166.	8982
167.	8982
168.	8982
169.	8982
170.	8982
171.	8982
172.	8982
173.	8982
174.	8982
175.	8982
176.	8982
177.	8384
178.	8384
179.	8384
180.	8384
181.	8384
182.	8384
183.	8384
184.	8384
185.	8384
186.	8384
187.	8384
188.	8384
189.	8384
190.	8384
191.	8384
192.	8384
193.	8384
194.	8384
195.	8384
196.	8384
197.	8384
198.	8384
199.	8384
200.	8384
201.	8384
202.	8006
203.	8006
204.	8006
205.	8006
206.	8006
207.	8006
208.	8006
209.	8006
210.	8006
211.	8006
212.	8006
213.	8006
214.	8006
215.	8006
216.	8006
217.	8006
218.	8006
219.	8006
220.	8006
221.	8006
222.	8006
223.	8006
224.	8006
225.	8006
226.	8006
227.	8006
228.	8234
229.	8234
230.	8234
231.	8234
232.	8234
233.	8234
234.	8234
235.	8234
236.	8234
237.	8234
238.	8234
239.	8234
240.	8234
241.	8234
242.	8234
243.	8234
244.	8234
245.	8234
246.	8234
247.	8234
248.	8234
249.	8234
250.	8234
251.	8234
252.	8234
253.	7986
254.	7986
255.	7986
256.	7986
257.	7986
258.	7986
259.	7986
260.	7986
261.	7986
262.	7986
263.	7986
264.	7986
265.	7986
266.	7986
267.	7986
268.	7986
269.	7986
270.	7986
271.	7986
272.	7986
273.	7986
274.	7986
275.	7986
276.	7986
277.	7986
278.	7986
279.	7946
280.	7946
281.	7946
282.	7946
283.	7946
284.	7946
285.	7946
286.	7946
287.	7946
288.	7946
289.	7946
290.	7946
291.	7946
292.	7946
293.	7946
294.	7946
295.	7946
296.	7946
297.	7946
298.	7946
299.	7946
300.	7946
301.	7946
302.	7946
303.	7946
304.	7909
305.	7909
306.	7909
307.	7909
308.	7909
309.	7909
310.	7909
311.	7909
312.	7909
313.	7909
314.	7909
315.	7909
316.	7909
317.	7909
318.	7909
319.	7909
320.	7909
321.	7909
322.	7909
323.	7909
324.	7909
325.	7909
326.	7909
327.	7909
328.	7909
329.	7909
330.	7645
331.	7645
332.	7645
333.	7645
334.	7645
335.	7645
336.	7645
337.	7645
338.	7645
339.	7645
340.	7645
341.	7645
342.	7645
343.	7645
344.	7645
345.	7645
346.	7645
347.	7645
348.	7645
349.	7645
350.	7645
351.	7645
352.	7645
353.	7645
354.	7645
355.	8279
356.	8279
357.	8279
358.	8279
359.	8279
360.	8279
361.	8279
362.	8279
363.	8279
364.	8279
365.	8279
366.	8279
367.	8279
368.	8279
369.	8279
370.	8279
371.	8279
372.	8279
373.	8279
374.	8279
375.	8279
376.	8279
377.	8279
378.	8279
379.	8279
380.	8279
381.	8161
382.	8161
383.	8161
384.	8161
385.	8161
386.	8161
387.	8161
388.	8161
389.	8161
390.	8161
391.	8161
392.	8161
393.	8161
394.	8161
395.	8161
396.	8161
397.	8161
398.	8161
399.	8161
400.	8161
401.	8161
402.	8161
403.	8161
404.	8161
405.	8161
406.	7863
407.	7863
408.	7863
409.	7863
410.	7863
411.	7863
412.	7863
413.	7863
414.	7863
415.	7863
416.	7863
417.	7863
418.	7863
419.	7863
420.	7863
421.	7863
422.	7863
423.	7863
424.	7863
425.	7863
426.	7863
427.	7863
428.	7863
429.	7863
430.	7863
431.	7863
432.	7617
433.	7617
434.	7617
435.	7617
436.	7617
437.	7617
438.	7617
439.	7617
440.	7617
441.	7617
442.	7617
443.	7617
444.	7617
445.	7617
446.	7617
447.	7617
448.	7617
449.	7617
450.	7617
451.	7617
452.	7617
453.	7617
454.	7617
455.	7617
456.	7617
457.	7121
458.	7121
459.	7121
460.	7121
461.	7121
462.	7121
463.	7121
464.	7121
465.	7121
466.	7121
467.	7121
468.	7121
469.	7121
470.	7121
471.	7121
472.	7121
473.	7121
474.	7121
475.	7121
476.	7121
477.	7121
478.	7121
479.	7121
480.	7121
481.	7121
482.	7121
483.	7473
484.	7473
485.	7473
486.	7473
487.	7473
488.	7473
489.	7473
490.	7473
491.	7473
492.	7473
493.	7473
494.	7473
495.	7473
496.	7473
497.	7473
498.	7473
499.	7473
500.	7473
501.	7473
502.	7473
503.	7473
504.	7473
505.	7473
506.	7473
507.	7473
508.	7473
509.	7655
510.	7655
511.	7655
512.	7655
513.	7655
514.	7655
515.	7655
516.	7655
517.	7655
518.	7655
519.	7655
520.	7655
521.	7655
522.	7655
523.	7655
524.	7655
525.	7655
526.	7655
527.	7655
528.	7655
529.	7655
530.	7655
531.	7655
532.	7655
533.	7655
534.	7487
535.	7487
536.	7487
537.	7487
538.	7487
539.	7487
540.	7487
541.	7487
542.	7487
543.	7487
544.	7487
545.	7487
546.	7487
547.	7487
548.	7487
549.	7487
550.	7487
551.	7487
552.	7487
553.	7487
554.	7487
555.	7487
556.	7487
557.	7487
558.	7487
559.	6382
560.	6382
561.	6382
562.	6382
563.	6382
564.	6382
565.	6382
566.	6382
567.	6382
568.	6382
569.	6382
570.	6382
571.	6382
572.	6382
573.	6382
574.	6382
575.	6382
576.	6382
577.	6382
578.	6382
579.	6382
580.	6382
581.	6382
582.	6382
583.	6382
584.	6382
585.	7315
586.	7315
587.	7315
588.	7315
589.	7315
590.	7315
591.	7315
592.	7315
593.	7315
594.	7315
595.	7315
596.	7315
597.	7315
598.	7315
599.	7315
600.	7315
601.	7315
602.	7315
603.	7315
604.	7315
605.	7315
606.	7315
607.	7315
608.	7315
609.	7315
610.	7529
611.	7529
612.	7529
613.	7529
614.	7529
615.	7529
616.	7529
617.	7529
618.	7529
619.	7529
620.	7529
621.	7529
622.	7529
623.	7529
624.	7529
625.	7529
626.	7529
627.	7529
628.	7529
629.	7529
630.	7529
631.	7529
632.	7529
633.	7529
634.	7529
635.	7529
636.	6495
637.	6495
638.	6495
639.	6495
640.	6495
641.	6495
642.	6495
643.	6495
644.	6495
645.	6495
646.	6495
647.	6495
648.	6495
649.	6495
650.	6495
651.	6495
652.	6495
653.	6495
654.	6495
655.	6495
656.	6495
657.	6495
658.	6495
659.	6495
660.	6495
661.	6569
662.	6569
663.	6569
664.	6569
665.	6569
666.	6569
667.	6569
668.	6569
669.	6569
670.	6569
671.	6569
672.	6569
673.	6569
674.	6569
675.	6569
676.	6569
677.	6569
678.	6569
679.	6569
680.	6569
681.	6569
682.	6569
683.	6569
684.	6569
685.	6569
686.	6569
687.	6245
688.	6245
689.	6245
690.	6245
691.	6245
692.	6245
693.	6245
694.	6245
695.	6245
696.	6245
697.	6245
698.	6245
699.	6245
700.	6245
701.	6245
702.	6245
703.	6245
704.	6245
705.	6245
706.	6245
707.	6245
708.	6245
709.	6245
710.	6245
711.	6245
712.	5814
713.	5814
714.	5814
715.	5814
716.	5814
717.	5814
718.	5814
719.	5814
720.	5814
721.	5814
722.	5814
723.	5814
724.	5814
725.	5814
726.	5814
727.	5814
728.	5814
729.	5814
730.	5814
731.	5814
732.	5814
733.	5814
734.	5814
735.	5814
736.	5814
737.	5280
738.	5280
739.	5280
740.	5280
741.	5280
742.	5280
743.	5280
744.	5280
745.	5280
746.	5280
747.	5280
748.	5280
749.	5280
750.	5280
751.	5280
752.	5280
753.	5280
754.	5280
755.	5280
756.	5280
757.	5280
758.	5280
759.	5280
760.	5280
761.	5280
762.	5280
763.	5481
764.	5481
765.	5481
766.	5481
767.	5481
768.	5481
769.	5481
770.	5481
771.	5481
772.	5481
773.	5481
774.	5481
775.	5481
776.	5481
777.	5481
778.	5481
779.	5481
780.	5481
781.	5481
782.	5481
783.	5481
784.	5481
785.	5481
786.	5481
787.	5481
788.	5656
789.	5656
790.	5656
791.	5656
792.	5656
793.	5656
794.	5656
795.	5656
796.	5656
797.	5656
798.	5656
799.	5656
800.	5656
801.	5656
802.	5656
803.	5656
804.	5656
805.	5656
806.	5656
807.	5656
808.	5656
809.	5656
810.	5656
811.	5656
812.	5656
813.	5395
814.	5395
815.	5395
816.	5395
817.	5395
818.	5395
819.	5395
820.	5395
821.	5395
822.	5395
823.	5395
824.	5395
825.	5395
826.	5395
827.	5395
828.	5395
829.	5395
830.	5395
831.	5395
832.	5395
833.	5395
834.	5395
835.	5395
836.	5395
837.	5395
838.	5395
839.	5624
840.	5624
841.	5624
842.	5624
843.	5624
844.	5624
845.	5624
846.	5624
847.	5624
848.	5624
849.	5624
850.	5624
851.	5624
852.	5624
853.	5624
854.	5624
855.	5624
856.	5624
857.	5624
858.	5624
859.	5624
860.	5624
861.	5624
862.	5624
863.	5624
864.	5443
865.	5443
866.	5443
867.	5443
868.	5443
869.	5443
870.	5443
871.	5443
872.	5443
873.	5443
874.	5443
875.	5443
876.	5443
877.	5443
878.	5443
879.	5443
880.	5443
881.	5443
882.	5443
883.	5443
884.	5443
885.	5443
886.	5443
887.	5443
888.	5443
889.	5443
890.	5610
891.	5610
892.	5610
893.	5610
894.	5610
895.	5610
896.	5610
897.	5610
898.	5610
899.	5610
900.	5610
901.	5610
902.	5610
903.	5610
904.	5610
905.	5610
906.	5610
907.	5610
908.	5610
909.	5610
910.	5610
911.	5610
912.	5610
913.	5610
914.	5610
915.	5522
916.	5522
917.	5522
918.	5522
919.	5522
920.	5522
921.	5522
922.	5522
923.	5522
924.	5522
925.	5522
926.	5522
927.	5522
928.	5522
929.	5522
930.	5522
931.	5522
932.	5522
933.	5522
934.	5522
935.	5522
936.	5522
937.	5522
938.	5522
939.	5522
940.	5681
941.	5681
942.	5681
943.	5681
944.	5681
945.	5681
946.	5681
947.	5681
948.	5681
949.	5681
950.	5681
951.	5681
952.	5681
953.	5681
954.	5681
955.	5681
956.	5681
957.	5681
958.	5681
959.	5681
960.	5681
961.	5681
962.	5681
963.	5681
964.	5681
965.	5681
966.	5741
967.	5741
968.	5741
969.	5741
970.	5741
971.	5741
972.	5741
973.	5741
974.	5741
975.	5741
976.	5741
977.	5741
978.	5741
979.	5741
980.	5741
981.	5741
982.	5741
983.	5741
984.	5741
985.	5741
986.	5741
987.	5741
988.	5741
989.	5741
990.	5741
991.	5368
992.	5368
993.	5368
994.	5368
995.	5368
996.	5368
997.	5368
998.	5368
999.	5368
